Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A	RPM	Torque
14.176	40.286	-0.006	0.943	-0.001	1582.550	0.001
14.208	40.298	-0.006	0.935	-0.009	1577.676	-0.004
14.240	40.286	-0.006	0.943	-0.001	1584.987	-0.005
14.272	40.292	-0.006	0.943	-0.001	1592.298	-0.004
14.304	40.292	-0.006	0.943	-0.001	1583.768	-0.003
14.336	40.292	-0.006	0.951	0.007	1574.021	0.001
14.368	40.292	-0.006	0.951	-0.001	1584.987	0.002
14.400	40.292	-0.012	0.959	0.007	1591.079	-0.002
14.432	40.286	-0.006	0.968	-0.001	1587.424	-0.003
14.464	40.292	0.006	0.959	0.007	1575.239	-0.000
14.496	40.286	-0.006	0.968	-0.001	1578.894	-0.006
14.528	40.286	-0.012	0.968	-0.001	1588.642	-0.006
14.560	40.286	0.000	0.968	0.007	1588.642	-0.005
14.592	40.280	-0.012	0.968	0.007	1576.457	-0.004
14.624	40.292	-0.012	0.959	-0.009	1578.894	-0.000
14.656	40.280	-0.006	0.959	0.007	1586.205	0.001
14.688	40.274	0.000	0.976	-0.009	1592.298	-0.003
14.720	40.280	-0.006	0.968	0.007	1578.894	-0.004
14.752	40.274	0.000	0.968	-0.001	1578.894	-0.008
14.784	40.268	-0.018	0.984	-0.001	1583.768	-0.008
14.816	40.262	-0.012	0.976	-0.001	1589.861	-0.006
14.848	40.268	-0.006	0.976	-0.009	1578.894	-0.005
14.880	40.274	-0.012	0.976	-0.001	1576.457	-0.002
14.912	40.268	0.000	0.976	0.007	1582.550	-0.002
14.944	40.280	-0.006	0.984	-0.001	1591.079	-0.002
14.976	40.286	-0.012	0.968	0.007	1582.550	-0.002
15.008	40.292	0.000	0.976	-0.009	1582.550	-0.006
15.040	40.311	-0.006	0.959	-0.001	1581.331	-0.006
15.072	40.311	0.000	0.976	-0.001	1586.205	-0.008
15.104	40.323	0.000	0.968	-0.009	1583.768	-0.003
15.136	40.341	-0.012	0.959	-0.001	1571.584	-0.004
15.168	40.359	-0.006	0.968	-0.001	1580.113	-0.000
15.200	40.371	-0.006	0.976	0.007	1587.424	0.001
15.232	40.390	-0.012	0.976	-0.009	1589.861	-0.002
15.264	40.402	-0.006	0.976	-0.009	1577.676	-0.002
15.296	40.420	-0.006	0.992	0.007	1576.457	-0.006
15.328	40.426	-0.006	0.992	-0.001	1583.768	-0.005
15.360	40.445	-0.006	1.000	-0.001	1589.861	-0.004
15.392	40.463	0.000	1.000	-0.009	1578.894	-0.003
15.424	40.469	-0.006	1.017	0.007	1576.457	0.002
15.456	40.475	-0.006	1.025	0.015	1583.768	0.001
15.488	40.493	-0.006	1.017	-0.009	1591.079	-0.004
15.520	40.493	-0.006	1.017	-0.009	1583.768	-0.003
15.552	40.512	-0.006	1.033	0.007	1575.239	-0.004
15.584	40.512	-0.006	1.033	0.007	1581.331	-0.006
15.616	40.512	0.006	1.033	0.007	1587.424	-0.008
15.648	40.505	-0.018	1.049	-0.001	1587.424	-0.005
15.680	40.499	-0.006	1.049	0.015	1575.239	-0.005
15.712	40.493	0.000	1.066	-0.001	1581.331	-0.002
15.744	40.475	0.000	1.066	-0.009	1586.205	-0.000
15.776	40.451	-0.006	1.074	-0.001	1593.516	-0.004
15.808	40.445	-0.006	1.074	-0.009	1583.768	-0.004
15.840	40.426	-0.012	1.066	-0.001	1576.457	-0.008
15.872	40.402	0.000	1.074	0.007	1583.768	-0.008
15.904	40.378	-0.006	1.082	-0.001	1587.424	-0.010
15.936	40.365	-0.012	1.074	0.007	1584.987	-0.008
15.968	40.329	-0.006	1.074	-0.001	1576.457	-0.008
16.000	40.311	-0.012	1.082	-0.001	1582.550	-0.002
16.032	40.286	0.000	1.082	-0.001	1588.642	-0.003
16.064	40.268	-0.006	1.066	-0.001	1591.079	-0.005
16.096	40.280	0.000	1.074	-0.001	1577.676	-0.005
16.128	40.274	-0.006	1.082	-0.001	1578.894	-0.009
16.160	40.274	0.006	1.074	-0.001	1586.205	-0.010
16.192	40.268	-0.012	1.074	-0.001	1591.079	-0.006
16.224	40.262	-0.012	1.074	0.007	1578.894	-0.004
16.256	40.250	-0.006	1.074	0.007	1577.676	-0.002
16.288	40.250	-0.012	1.066	-0.009	1586.205	0.001
16.320	40.238	0.000	1.074	-0.001	1592.298	-0.003
16.352	40.238	-0.012	1.058	-0.001	1582.550	-0.002
16.384	40.231	0.000	1.066	-0.001	1576.457	-0.006
16.416	40.231	-0.006	1.066	-0.001	1583.768	-0.008
16.448	40.219	-0.006	1.058	-0.001	1586.205	-0.008
16.480	40.225	-0.006	1.049	-0.001	1581.331	-0.002
16.512	40.213	0.000	1.058	0.007	1570.365	0.001
16.544	40.207	-0.006	1.058	-0.001	1580.113	0.001
16.576	40.201	-0.006	1.049	-0.001	1589.861	-0.002
16.608	40.195	-0.006	1.058	-0.001	1582.550	-0.000
16.640	40.195	-0.006	1.066	-0.001	1574.021	-0.004
16.672	40.195	-0.018	1.074	-0.001	1578.894	-0.006
16.704	40.201	-0.006	1.066	0.007	1587.424	-0.008
16.736	40.189	-0.006	1.066	-0.001	1586.205	-0.008
16.768	40.183	-0.012	1.074	0.007	1571.584	-0.005
16.800	40.189	0.000	1.082	-0.001	1580.113	0.001
16.832	40.183	-0.006	1.074	0.007	1586.205	0.001
16.864	40.177	0.000	1.090	-0.009	1588.642	-0.003
16.896	40.183	-0.012	1.082	-0.001	1576.457	-0.003
16.928	40.171	-0.012	1.074	-0.001	1576.457	-0.006
16.960	40.183	-0.006	1.082	-0.001	1582.550	-0.006
16.992	40.177	0.000	1.082	-0.001	1589.861	-0.006
17.024	40.171	0.000	1.074	-0.009	1577.676	-0.005
17.056	40.164	-0.012	1.090	-0.009	1569.147	0.001
17.088	40.171	0.012	1.082	-0.001	1583.768	0.002
17.120	40.158	0.000	1.074	0.007	1589.861	-0.000
17.152	40.164	0.000	1.082	-0.009	1588.642	-0.002
17.184	40.164	0.006	1.090	0.007	1575.239	-0.003
17.216	40.164	-0.006	1.082	0.007	1578.894	-0.005
17.248	40.158	-0.006	1.066	-0.001	1588.642	-0.004
17.280	40.158	0.000	1.074	-0.001	1589.861	0.001
17.312	40.152	-0.006	1.082	-0.009	1575.239	0.001
17.344	40.146	-0.006	1.082	0.007	1577.676	0.003
17.376	40.146	-0.012	1.074	-0.001	1586.205	0.003
17.408	40.140	-0.006	1.090	-0.001	1593.516	0.001
17.440	40.146	0.000	1.082	0.007	1583.768	0.001
17.472	40.140	0.000	1.074	-0.001	1584.987	-0.004
17.504	40.134	-0.012	1.066	-0.009	1582.550	-0.006
17.536	40.128	0.000	1.058	0.007	1589.861	-0.008
17.568	40.122	-0.006	1.066	0.007	1586.205	-0.005
17.600	40.122	0.000	1.066	-0.001	1576.457	-0.005
17.632	40.122	0.000	1.058	-0.009	1582.550	0.001
17.664	40.128	-0.006	1.058	-0.017	1588.642	-0.002
17.696	40.134	-0.006	1.041	0.015	1592.298	-0.003
17.728	40.146	-0.006	1.041	-0.001	1577.676	-0.005
17.760	40.158	-0.006	1.058	-0.009	1576.457	-0.009
17.792	40.158	-0.006	1.041	-0.017	1584.987	-0.010
17.824	40.171	0.000	1.041	-0.017	1591.079	-0.006
17.856	40.183	-0.012	1.049	-0.001	1577.676	-0.005
17.888	40.201	0.000	1.066	0.007	1578.894	0.001
17.920	40.201	0.000	1.058	-0.001	1584.987	0.001
17.952	40.219	-0.006	1.058	-0.009	1592.298	0.001
17.984	40.238	-0.006	1.066	-0.001	1578.894	-0.002
18.016	40.250	-0.006	1.074	-0.001	1576.457	-0.005
18.048	40.262	0.000	1.066	0.007	1582.550	-0.006
18.080	40.286	-0.006	1.090	-0.001	1591.079	-0.005
18.112	40.305	-0.012	1.082	0.007	1582.550	-0.005
18.144	40.305	0.000	1.099	-0.001	1574.021	-0.004
18.176	40.329	-0.006	1.099	-0.001	1582.550	0.002
18.208	40.347	-0.006	1.099	-0.001	1588.642	0.001
18.240	40.353	0.000	1.115	0.007	1589.861	-0.003
18.272	40.371	-0.012	1.107	-0.001	1576.457	-0.004
18.304	40.365	-0.006	1.123	-0.009	1578.894	-0.006
18.336	40.371	-0.006	1.123	-0.001	1586.205	-0.008
18.368	40.384	-0.006	1.115	0.007	1592.298	-0.006
18.400	40.384	-0.006	1.115	-0.001	1577.676	-0.005
18.432	40.378	-0.006	1.115	0.007	1577.676	-0.002
18.464	40.378	-0.006	1.123	-0.001	1584.987	0.001
18.496	40.359	0.000	1.140	-0.001	1591.079	-0.003
18.528	40.347	-0.006	1.131	0.007	1584.987	-0.002
18.560	40.335	-0.012	1.148	-0.001	1580.113	-0.003
18.592	40.317	-0.006	1.140	-0.001	1580.113	-0.005
18.624	40.298	-0.006	1.148	-0.001	1587.424	-0.006
18.656	40.274	-0.024	1.148	0.007	1587.424	-0.003
18.688	40.256	0.000	1.140	-0.009	1575.239	-0.002
18.720	40.231	-0.006	1.148	-0.001	1580.113	0.002
18.752	40.219	0.000	1.131	-0.001	1587.424	0.002
18.784	40.195	-0.006	1.140	-0.001	1593.516	-0.002
18.816	40.164	-0.006	1.131	-0.001	1580.113	-0.000
18.848	40.152	-0.006	1.123	-0.001	1580.113	-0.004
18.880	40.189	-0.006	1.131	-0.001	1584.987	-0.006
18.912	40.152	-0.006	1.115	-0.009	1591.079	-0.004
18.944	40.140	0.000	1.107	-0.001	1578.894	-0.005
18.976	40.140	-0.018	1.123	-0.001	1576.457	-0.000
19.008	40.134	-0.006	1.107	-0.001	1584.987	0.002
19.040	40.122	-0.006	1.107	0.007	1588.642	-0.000
19.072	40.128	0.000	1.099	0.007	1582.550	0.001
19.104	40.122	-0.006	1.107	0.007	1574.021	-0.005
19.136	40.110	-0.012	1.107	-0.009	1581.331	-0.003
19.168	40.110	-0.006	1.115	0.007	1588.642	-0.005
19.200	40.110	-0.006	1.107	0.007	1582.550	-0.003
19.232	40.098	-0.006	1.123	-0.001	1571.584	-0.000
19.264	40.098	-0.012	1.115	-0.001	1580.113	0.002
19.296	40.098	-0.006	1.115	-0.001	1587.424	0.001
19.328	40.085	-0.006	1.123	-0.001	1588.642	-0.000
19.360	40.091	-0.006	1.115	0.007	1576.457	-0.000
19.392	40.091	-0.006	1.123	-0.009	1577.676	-0.004
19.424	40.091	-0.006	1.123	-0.001	1583.768	-0.006
19.456	40.091	-0.006	1.115	-0.001	1591.079	-0.004
19.488	40.091	-0.006	1.107	-0.001	1578.894	-0.003
19.520	40.104	-0.006	1.123	-0.001	1576.457	0.001
19.552	40.110	-0.012	1.131	-0.009	1583.768	0.002
19.584	40.122	-0.006	1.131	-0.001	1588.642	0.001
19.616	40.116	-0.006	1.140	-0.001	1587.424	-0.000
19.648	40.122	-0.006	1.131	-0.001	1576.457	-0.002
19.680	40.140	-0.006	1.140	0.007	1581.331	-0.004
19.712	40.134	-0.018	1.131	0.007	1586.205	-0.005
19.744	40.152	0.000	1.123	-0.001	1589.861	-0.000
19.776	40.164	0.000	1.140	0.007	1577.676	-0.000
19.808	40.171	-0.006	1.131	-0.009	1581.331	0.005
19.840	40.171	-0.012	1.131	0.007	1584.987	0.006
19.872	40.189	-0.006	1.123	-0.001	1592.298	0.002
19.904	40.177	-0.006	1.131	0.007	1583.768	0.002
19.936	40.195	-0.012	1.140	-0.001	1578.894	-0.002
19.968	40.195	0.000	1.131	-0.009	1583.768	-0.003
20.000	40.195	-0.006	1.140	-0.009	1592.298	0.001
20.032	40.201	-0.012	1.123	-0.001	1582.550	0.001
20.064	40.189	-0.006	1.131	-0.001	1574.021	0.001
20.096	40.201	0.006	1.123	-0.001	1582.550	0.003
20.128	40.195	-0.006	1.131	-0.009	1589.861	0.001
20.160	40.201	-0.006	1.123	-0.009	1588.642	0.001
20.192	40.195	-0.006	1.123	0.007	1575.239	0.001
20.224	40.189	-0.006	1.123	-0.001	1580.113	-0.004
20.256	40.201	-0.012	1.107	-0.009	1587.424	-0.005
20.288	40.201	-0.006	1.107	-0.001	1588.642	-0.003
20.320	40.195	0.000	1.107	-0.009	1577.676	-0.003
20.352	40.189	-0.006	1.123	-0.001	1577.676	0.002
20.384	40.195	0.000	1.099	-0.001	1586.205	0.002
20.416	40.201	-0.006	1.115	-0.001	1592.298	-0.000
20.448	40.201	-0.006	1.123	-0.001	1583.768	-0.002
20.480	40.195	-0.006	1.123	-0.001	1582.550	-0.004
20.512	40.207	-0.006	1.131	-0.009	1582.550	-0.006
20.544	40.213	-0.018	1.140	-0.009	1587.424	-0.008
20.576	40.231	-0.006	1.131	-0.001	1588.642	-0.005
20.608	40.238	-0.006	1.148	-0.009	1575.239	-0.006
20.640	40.262	-0.012	1.140	-0.001	1581.331	-0.000
20.672	40.274	-0.006	1.148	-0.009	1588.642	-0.000
20.704	40.280	-0.006	1.148	0.007	1595.953	-0.003
20.736	40.298	0.000	1.156	0.007	1582.550	-0.004
20.768	40.317	0.000	1.164	-0.001	1580.113	-0.008
20.800	40.329	-0.006	1.172	0.015	1584.987	-0.005
20.832	40.353	-0.012	1.180	-0.001	1593.516	-0.004
20.864	40.365	-0.006	1.189	0.007	1586.205	-0.004
20.896	40.390	-0.006	1.189	-0.001	1577.676	-0.004
20.928	40.408	-0.006	1.197	-0.001	1584.987	0.001
20.960	40.420	-0.012	1.189	-0.009	1592.298	0.001
20.992	40.445	0.000	1.197	-0.001	1589.861	-0.004
21.024	40.445	0.000	1.205	0.007	1577.676	-0.002
21.056	40.463	-0.006	1.205	-0.009	1580.113	-0.006
21.088	40.475	-0.006	1.213	-0.009	1588.642	-0.005
21.120	40.487	0.000	1.205	-0.009	1588.642	-0.005
21.152	40.493	-0.006	1.213	0.007	1574.021	-0.003
21.184	40.499	-0.012	1.221	-0.009	1578.894	0.001
21.216	40.493	-0.006	1.205	-0.001	1584.987	0.001
21.248	40.493	-0.006	1.221	0.007	1594.735	-0.000
21.280	40.493	-0.006	1.221	-0.001	1582.550	-0.000
21.312	40.487	-0.006	1.221	-0.001	1575.239	-0.004
21.344	40.469	-0.006	1.230	-0.009	1584.987	-0.008
21.376	40.451	-0.006	1.238	0.007	1588.642	-0.006
21.408	40.438	-0.012	1.230	0.007	1586.205	-0.003
21.440	40.408	-0.006	1.221	-0.001	1575.239	-0.002
21.472	40.384	-0.006	1.221	-0.009	1583.768	0.001
21.504	40.371	-0.012	1.221	-0.009	1591.079	0.002
21.536	40.347	-0.006	1.221	-0.001	1594.735	0.001
21.568	40.317	-0.006	1.213	0.007	1582.550	-0.000
21.600	40.286	-0.006	1.221	0.007	1580.113	-0.004
21.632	40.268	-0.012	1.221	-0.001	1587.424	-0.004
21.664	40.231	0.000	1.221	0.007	1592.298	-0.003
21.696	40.213	-0.012	1.221	-0.001	1584.987	-0.000
21.728	40.231	0.000	1.238	-0.001	1577.676	0.003
21.760	40.225	-0.006	1.238	-0.009	1584.987	0.003
21.792	40.219	-0.006	1.238	0.007	1592.298	0.002
21.824	40.201	-0.012	1.246	-0.001	1593.516	0.002
21.856	40.195	-0.006	1.238	-0.009	1580.113	0.002
21.888	40.195	-0.006	1.238	-0.001	1582.550	-0.003
21.920	40.189	-0.006	1.254	-0.001	1588.642	-0.004
21.952	40.189	-0.006	1.262	0.007	1593.516	-0.000
21.984	40.177	-0.006	1.262	-0.001	1578.894	-0.003
22.016	40.177	-0.006	1.262	-0.001	1581.331	0.003
22.048	40.164	-0.006	1.254	-0.009	1588.642	0.003
22.080	40.164	-0.006	1.246	-0.001	1593.516	0.001
22.112	40.171	0.000	1.254	0.007	1583.768	0.001
22.144	40.171	-0.012	1.246	-0.001	1578.894	-0.005
22.176	40.164	-0.012	1.262	0.007	1584.987	-0.005
22.208	40.152	-0.006	1.254	-0.009	1591.079	-0.004
22.240	40.171	-0.006	1.246	0.007	1584.987	-0.003
22.272	40.171	-0.012	1.262	-0.001	1576.457	-0.002
22.304	40.171	-0.006	1.254	0.007	1583.768	0.005
22.336	40.171	0.000	1.254	0.007	1591.079	0.005
22.368	40.146	0.000	1.246	-0.001	1595.953	-0.000
22.400	40.171	-0.006	1.254	-0.009	1582.550	0.002
22.432	40.158	0.000	1.254	-0.001	1580.113	-0.002
22.464	40.171	-0.012	1.254	-0.001	1586.205	-0.005
22.496	40.171	-0.006	1.238	-0.001	1593.516	-0.000
22.528	40.164	0.000	1.246	-0.009	1583.768	-0.000
22.560	40.183	0.000	1.254	-0.009	1575.239	0.002
22.592	40.177	-0.006	1.246	-0.009	1586.205	0.003
22.624	40.177	-0.006	1.238	-0.009	1591.079	0.003
22.656	40.171	-0.006	1.246	0.007	1592.298	0.001
22.688	40.171	-0.006	1.238	-0.001	1578.894	0.002
22.720	40.164	0.000	1.221	0.007	1582.550	-0.004
22.752	40.164	0.000	1.221	-0.009	1589.861	-0.004
22.784	40.164	0.000	1.230	0.007	1594.735	-0.000
22.816	40.164	-0.006	1.221	-0.001	1582.550	-0.004
22.848	40.164	-0.006	1.221	-0.009	1576.457	0.002
22.880	40.171	-0.006	1.213	0.007	1588.642	0.003
22.912	40.164	0.000	1.221	0.007	1595.953	-0.002
22.944	40.164	-0.006	1.221	-0.001	1589.861	-0.000
22.976	40.158	-0.006	1.213	-0.001	1580.113	-0.002
23.008	40.158	-0.006	1.205	0.007	1584.987	-0.006
23.040	40.152	0.006	1.221	-0.001	1591.079	-0.008
23.072	40.146	-0.012	1.230	-0.001	1591.079	-0.006
23.104	40.146	0.000	1.221	-0.001	1577.676	-0.005
23.136	40.140	0.000	1.230	-0.001	1583.768	0.001
23.168	40.140	-0.006	1.230	-0.009	1589.861	-0.000
23.200	40.146	-0.006	1.230	-0.009	1597.172	-0.000
23.232	40.140	-0.012	1.238	-0.001	1583.768	-0.002
23.264	40.140	0.000	1.221	-0.001	1580.113	-0.005
23.296	40.146	-0.012	1.238	0.007	1587.424	-0.004
23.328	40.164	0.000	1.238	0.007	1600.827	0.001
23.360	40.171	0.000	1.221	0.007	1586.205	-0.002
23.392	40.177	-0.006	1.238	0.007	1578.894	-0.003
23.424	40.189	-0.006	1.221	0.007	1584.987	0.002
23.456	40.201	0.000	1.238	-0.001	1593.516	0.005
23.488	40.225	0.000	1.230	-0.009	1597.172	0.001
23.520	40.231	0.000	1.238	-0.009	1584.987	-0.002
23.552	40.250	-0.006	1.238	-0.001	1581.331	-0.003
23.584	40.262	-0.012	1.238	-0.001	1588.642	-0.008
23.616	40.286	-0.006	1.238	-0.001	1593.516	-0.006
23.648	40.305	-0.006	1.238	-0.001	1586.205	-0.005
23.680	40.298	-0.006	1.246	-0.001	1577.676	-0.003
23.712	40.329	-0.006	1.238	-0.001	1587.424	-0.000
23.744	40.335	-0.006	1.238	-0.001	1593.516	-0.002
23.776	40.359	0.000	1.246	0.007	1593.516	-0.004
23.808	40.359	-0.006	1.238	0.007	1582.550	-0.004
23.840	40.371	-0.012	1.246	0.007	1584.987	-0.008
23.872	40.378	-0.012	1.238	-0.009	1589.861	-0.009
23.904	40.384	-0.006	1.246	-0.009	1597.172	-0.004
23.936	40.396	-0.006	1.238	-0.001	1583.768	-0.006
23.968	40.402	-0.006	1.238	-0.009	1582.550	-0.003
24.000	40.390	-0.006	1.246	-0.001	1588.642	-0.000
24.032	40.384	-0.006	1.246	0.007	1594.735	-0.004
24.064	40.378	-0.006	1.238	-0.001	1591.079	-0.000
24.096	40.371	-0.006	1.238	0.015	1580.113	-0.004
24.128	40.347	-0.012	1.238	0.007	1584.987	-0.005
24.160	40.341	-0.012	1.230	-0.001	1591.079	-0.006
24.192	40.311	-0.006	1.230	0.007	1589.861	-0.003
24.224	40.286	0.000	1.230	0.007	1580.113	-0.003
24.256	40.268	-0.012	1.230	-0.009	1584.987	0.001
24.288	40.244	0.000	1.221	-0.009	1589.861	0.001
24.320	40.213	-0.006	1.230	-0.001	1595.953	-0.000
24.352	40.189	-0.006	1.238	0.015	1586.205	-0.000
24.384	40.152	-0.006	1.238	-0.001	1580.113	-0.005
24.416	40.140	-0.006	1.238	-0.001	1586.205	-0.004
24.448	40.152	-0.006	1.230	-0.001	1594.735	-0.004
24.480	40.146	-0.006	1.230	0.007	1591.079	-0.003
24.512	40.134	-0.006	1.238	-0.001	1578.894	-0.003
24.544	40.128	-0.012	1.230	-0.001	1586.205	0.002
24.576	40.128	-0.006	1.213	-0.001	1592.298	0.003
24.608	40.110	-0.012	1.238	-0.001	1598.390	0.002
24.640	40.110	-0.006	1.221	-0.001	1586.205	0.001
24.672	40.098	-0.012	1.230	-0.001	1581.331	-0.002
24.704	40.098	-0.006	1.230	-0.001	1588.642	-0.004
24.736	40.091	0.000	1.238	-0.009	1595.953	-0.005
24.768	40.079	0.000	1.221	0.007	1592.298	-0.004
24.800	40.079	-0.006	1.221	0.007	1580.113	-0.003
24.832	40.073	-0.006	1.221	-0.001	1587.424	0.005
24.864	40.079	-0.006	1.230	-0.009	1594.735	0.006
24.896	40.067	0.006	1.221	-0.001	1599.609	0.002
24.928	40.061	-0.006	1.213	-0.001	1592.298	0.001
24.960	40.055	-0.006	1.221	-0.001	1586.205	-0.002
24.992	40.049	-0.006	1.213	0.007	1588.642	-0.004
25.024	40.049	-0.006	1.213	0.007	1595.953	-0.002
25.056	40.055	0.000	1.205	-0.009	1593.516	-0.002
25.088	40.049	-0.006	1.205	0.007	1582.550	-0.002
25.120	40.049	-0.006	1.197	0.007	1588.642	0.006
25.152	40.049	-0.012	1.189	-0.009	1594.735	0.005
25.184	40.055	0.000	1.189	-0.001	1600.827	0.002
25.216	40.049	-0.006	1.189	-0.001	1589.861	0.002
25.248	40.049	-0.006	1.172	-0.001	1584.987	-0.003
25.280	40.049	-0.006	1.189	0.007	1589.861	-0.003
25.312	40.049	0.000	1.172	-0.001	1597.172	-0.003
25.344	40.049	-0.012	1.172	-0.009	1592.298	-0.003
25.376	40.037	-0.006	1.156	0.007	1581.331	-0.004
25.408	40.049	-0.006	1.156	-0.001	1591.079	-0.000
25.440	40.043	-0.006	1.156	-0.009	1594.735	-0.000
25.472	40.049	-0.006	1.140	-0.009	1600.827	-0.000
25.504	40.043	-0.006	1.140	-0.009	1586.205	-0.000
25.536	40.043	-0.006	1.140	-0.001	1583.768	-0.004
25.568	40.031	-0.006	1.131	0.007	1591.079	-0.005
25.600	40.037	0.000	1.131	-0.009	1594.735	-0.006
25.632	40.031	-0.006	1.131	-0.001	1591.079	-0.005
25.664	40.031	-0.006	1.140	0.007	1580.113	-0.005
25.696	40.031	-0.006	1.131	-0.009	1587.424	-0.002
25.728	40.037	-0.006	1.148	0.007	1595.953	0.002
25.760	40.031	-0.012	1.131	0.007	1597.172	-0.002
25.792	40.024	-0.012	1.131	-0.001	1586.205	-0.003
25.824	40.018	-0.006	1.131	0.007	1586.205	-0.006
25.856	40.018	-0.006	1.123	-0.009	1592.298	-0.008
25.888	40.018	-0.006	1.131	-0.001	1597.172	-0.008
25.920	40.006	-0.006	1.123	-0.009	1587.424	-0.005
25.952	40.012	-0.012	1.123	-0.001	1578.894	-0.002
25.984	40.012	-0.006	1.123	-0.001	1592.298	-0.002
26.016	40.012	-0.006	1.123	-0.009	1598.390	-0.002
26.048	40.024	-0.012	1.123	-0.001	1595.953	-0.004
26.080	40.037	-0.006	1.115	-0.001	1582.550	-0.006
26.112	40.043	-0.012	1.123	-0.009	1586.205	-0.009
26.144	40.055	-0.006	1.123	-0.001	1593.516	-0.010
26.176	40.061	-0.006	1.115	0.007	1598.390	-0.006
26.208	40.085	-0.006	1.115	0.007	1586.205	-0.008
26.240	40.085	-0.006	1.115	0.015	1576.457	-0.003
26.272	40.110	-0.006	1.107	0.007	1591.079	-0.002
26.304	40.128	-0.012	1.107	-0.001	1597.172	-0.003
26.336	40.140	-0.006	1.107	0.007	1595.953	-0.002
26.368	40.146	-0.012	1.115	-0.001	1583.768	-0.004
26.400	40.171	-0.006	1.107	-0.001	1586.205	-0.008
26.432	40.189	-0.006	1.107	0.007	1593.516	-0.009
26.464	40.207	0.000	1.082	-0.001	1598.390	-0.005
26.496	40.238	0.000	1.099	-0.009	1587.424	-0.004
26.528	40.238	-0.006	1.099	0.007	1581.331	-0.002
26.560	40.262	-0.012	1.090	-0.001	1592.298	0.001
26.592	40.268	-0.006	1.090	-0.009	1599.609	-0.004
26.624	40.280	-0.006	1.082	-0.001	1597.172	-0.002
26.656	40.292	-0.006	1.082	-0.001	1584.987	-0.003
26.688	40.292	-0.006	1.074	-0.009	1587.424	-0.005
26.720	40.305	-0.006	1.074	-0.001	1595.953	-0.008
26.752	40.305	-0.006	1.066	-0.001	1600.827	-0.005
26.784	40.292	-0.012	1.074	-0.001	1586.205	-0.005
26.816	40.292	-0.006	1.066	0.007	1586.205	-0.000
26.848	40.286	-0.006	1.074	0.007	1592.298	-0.000
26.880	40.268	0.000	1.066	0.007	1599.609	-0.003
26.912	40.256	-0.006	1.074	0.007	1593.516	-0.000
26.944	40.238	-0.006	1.074	0.007	1583.768	-0.003
26.976	40.213	-0.006	1.074	0.007	1588.642	-0.006
27.008	40.195	-0.006	1.074	0.007	1595.953	-0.008
27.040	40.177	-0.006	1.066	-0.009	1597.172	-0.004
27.072	40.158	0.000	1.082	-0.001	1584.987	-0.003
27.104	40.140	-0.006	1.066	-0.009	1587.424	0.001
27.136	40.110	-0.006	1.074	-0.001	1593.516	0.003
27.168	40.085	-0.006	1.066	-0.009	1599.609	-0.002
27.200	40.073	-0.006	1.058	-0.001	1592.298	-0.002
27.232	40.134	-0.012	1.066	-0.001	1589.861	-0.003
27.264	40.055	-0.006	1.058	0.007	1589.861	-0.004
27.296	40.067	-0.006	1.066	0.007	1595.953	-0.006
27.328	40.061	-0.006	1.049	-0.009	1592.298	-0.004
27.360	40.049	-0.006	1.066	-0.001	1582.550	-0.003
27.392	40.049	0.000	1.058	0.007	1588.642	-0.000
27.424	40.043	-0.012	1.058	-0.001	1593.516	0.003
27.456	40.037	0.000	1.049	-0.001	1600.827	-0.000
27.488	40.031	-0.006	1.049	-0.001	1586.205	-0.002
27.520	40.031	-0.006	1.041	0.007	1582.550	-0.005
27.552	40.031	-0.012	1.041	0.007	1591.079	-0.006
27.584	40.031	-0.006	1.033	-0.001	1592.298	-0.009
27.616	40.024	-0.012	1.041	-0.009	1588.642	-0.005
27.648	40.018	0.000	1.041	0.007	1582.550	-0.005
27.680	40.018	0.000	1.033	-0.001	1588.642	0.001
27.712	40.031	-0.006	1.025	0.007	1594.735	-0.000
27.744	40.031	-0.012	1.017	0.015	1598.390	-0.003
27.776	40.037	-0.006	1.008	-0.001	1586.205	-0.003
27.808	40.037	-0.006	1.008	-0.001	1584.987	-0.005
27.840	40.043	-0.006	1.000	-0.001	1591.079	-0.006
27.872	40.055	-0.006	1.000	0.007	1600.827	-0.004
27.904	40.067	-0.006	0.992	-0.001	1591.079	-0.003
27.936	40.067	-0.006	0.984	-0.001	1582.550	-0.002
27.968	40.085	0.000	0.992	0.007	1589.861	0.001
28.000	40.098	-0.012	0.976	-0.001	1597.172	0.002
28.032	40.110	0.000	0.959	0.007	1602.046	-0.002
28.064	40.116	-0.018	0.951	-0.009	1588.642	-0.002
28.096	40.122	-0.006	0.959	0.007	1583.768	-0.005
28.128	40.128	-0.006	0.959	-0.001	1593.516	-0.008
28.160	40.140	-0.006	0.959	0.007	1605.701	-0.002
28.192	40.146	-0.018	0.968	-0.009	1591.079	-0.005
28.224	40.158	-0.006	0.968	-0.009	1582.550	-0.005
28.256	40.152	-0.006	0.959	0.007	1589.861	-0.000
28.288	40.158	-0.006	0.968	-0.001	1598.390	-0.000
28.320	40.171	0.000	0.968	-0.001	1599.609	-0.002
28.352	40.171	-0.006	0.968	-0.001	1587.424	-0.005
28.384	40.177	-0.006	0.959	0.007	1586.205	-0.008
28.416	40.177	-0.006	0.968	-0.009	1592.298	-0.008
