Time (ms)	Ch1 V	Ch2 V	Ch3 V	Ch1 A	Ch2 A	Ch3 A	RPM	Torque
846.739	16.913	-21.053	3.890	45.574	-21.190	-24.450	-1.495	-0.007
846.802	16.615	-21.309	4.463	45.533	-21.894	-23.713	-0.255	-0.008
846.864	16.329	-21.571	5.011	45.468	-22.582	-22.959	0.986	-0.007
846.927	16.030	-21.790	5.534	45.361	-23.246	-22.189	-1.495	-0.008
846.990	15.738	-22.021	6.064	45.222	-23.942	-21.378	-1.495	-0.008
847.052	15.458	-22.247	6.563	45.066	-24.638	-20.502	-0.255	-0.006
847.115	15.160	-22.466	7.062	44.886	-25.359	-19.601	0.986	-0.007
847.177	14.849	-22.648	7.574	44.657	-26.088	-18.634	-0.255	-0.008
847.240	14.569	-22.807	8.024	44.403	-26.842	-17.627	0.986	-0.007
847.302	14.265	-22.910	8.438	44.133	-27.636	-16.578	-0.255	-0.008
847.365	13.973	-23.014	8.834	43.838	-28.439	-15.473	0.986	-0.009
847.427	13.686	-23.105	9.212	43.535	-29.250	-14.350	-0.255	-0.009
847.490	13.333	-23.154	9.607	43.207	-30.061	-13.204	0.986	-0.009
847.552	12.974	-23.184	10.021	42.871	-30.872	-12.065	-1.495	-0.013
847.615	12.554	-23.190	10.423	42.494	-31.682	-10.878	-0.255	-0.011
847.678	12.164	-23.190	10.849	42.134	-32.477	-9.706	-0.255	-0.009
847.740	11.732	-23.202	11.294	41.741	-33.263	-8.527	0.986	-0.011
847.803	11.324	-23.251	11.744	41.323	-34.050	-7.331	-1.495	-0.012
847.865	10.922	-23.294	12.207	40.897	-34.811	-6.143	0.986	-0.012
847.928	10.496	-23.343	12.682	40.488	-35.581	-4.947	-0.255	-0.008
847.990	10.070	-23.397	13.169	40.054	-36.368	-3.751	-0.255	-0.009
848.053	9.595	-23.367	13.620	39.619	-37.121	-2.556	0.986	-0.009
848.115	9.218	-23.330	13.973	39.169	-37.875	-1.352	0.986	-0.008
848.178	8.901	-23.330	14.277	38.735	-38.604	-0.188	-0.255	-0.007
848.241	8.530	-23.288	14.618	38.293	-39.316	0.999	-0.255	-0.007
848.303	8.164	-23.251	14.959	37.842	-40.045	2.146	-0.255	-0.006
848.366	7.787	-23.190	15.282	37.408	-40.742	3.293	-0.255	-0.006
848.428	7.355	-23.087	15.616	36.957	-41.421	4.423	-1.495	-0.009
848.491	6.922	-22.977	15.951	36.499	-42.085	5.553	-0.255	-0.009
848.553	6.484	-22.825	16.250	36.040	-42.732	6.667	0.986	-0.009
848.616	6.021	-22.655	16.548	35.573	-43.371	7.740	-1.495	-0.009
848.678	5.540	-22.460	16.834	35.106	-43.969	8.822	0.986	-0.009
848.741	4.992	-22.204	17.139	34.590	-44.534	9.878	-1.495	-0.007
848.803	4.347	-21.887	17.467	34.091	-45.058	10.910	-0.255	-0.008
848.866	3.641	-21.467	17.760	33.566	-45.533	11.934	0.986	-0.008
848.929	2.807	-20.956	18.094	32.968	-45.935	12.917	0.986	-0.006
848.991	1.936	-20.408	18.435	32.354	-46.238	13.867	-0.255	-0.006
849.054	1.041	-19.878	18.819	31.682	-46.516	14.809	0.986	-0.006
849.116	0.140	-19.367	19.227	30.978	-46.680	15.677	-1.495	-0.006
849.179	-0.688	-18.892	19.586	30.224	-46.762	16.521	-0.255	-0.003
849.241	-1.437	-18.478	19.939	29.438	-46.795	17.324	0.986	-0.005
849.304	-2.143	-18.125	20.298	28.627	-46.770	18.110	0.986	-0.005
849.366	-2.758	-17.808	20.627	27.800	-46.696	18.888	-0.255	-0.005
849.429	-3.349	-17.528	20.925	26.932	-46.582	19.625	-0.255	-0.006
849.492	-3.860	-17.272	21.187	26.064	-46.443	20.346	-0.255	-0.008
849.554	-4.329	-16.999	21.419	25.187	-46.262	21.067	0.986	-0.009
849.617	-4.798	-16.755	21.632	24.294	-46.066	21.739	2.226	-0.007
849.679	-5.242	-16.493	21.820	23.410	-45.820	22.386	-1.495	-0.009
849.742	-5.650	-16.225	21.973	22.509	-45.582	23.066	-1.495	-0.011
849.804	-6.064	-15.939	22.113	21.583	-45.304	23.696	-0.255	-0.011
849.867	-6.484	-15.659	22.241	20.641	-45.025	24.376	-0.255	-0.012
849.929	-6.898	-15.349	22.362	19.675	-44.739	25.056	-0.255	-0.012
849.992	-7.342	-15.002	22.484	18.692	-44.428	25.744	-0.255	-0.016
850.054	-7.769	-14.667	22.563	17.676	-44.124	26.440	-0.255	-0.013
850.117	-8.207	-14.271	22.624	16.644	-43.780	27.145	-0.255	-0.016
850.180	-8.658	-13.900	22.691	15.587	-43.461	27.890	-0.255	-0.014
850.242	-9.078	-13.510	22.746	14.490	-43.117	28.635	-0.255	-0.013
850.305	-9.498	-13.139	22.795	13.368	-42.765	29.397	0.986	-0.017
850.367	-9.918	-12.755	22.862	12.254	-42.413	30.184	-0.255	-0.017
850.430	-10.350	-12.396	22.922	11.131	-42.060	30.945	0.986	-0.014
850.492	-10.752	-12.037	22.983	10.017	-41.716	31.732	-0.255	-0.012
850.555	-11.160	-11.690	23.026	8.879	-41.356	32.502	-1.495	-0.014
850.617	-11.568	-11.318	23.069	7.773	-41.012	33.272	-0.255	-0.013
850.680	-12.000	-10.910	23.117	6.659	-40.668	34.033	2.226	-0.011
850.743	-12.457	-10.508	23.184	5.553	-40.324	34.795	-0.255	-0.009
850.805	-12.962	-10.058	23.221	4.448	-39.972	35.549	-0.255	-0.012
850.868	-13.431	-9.577	23.221	3.342	-39.611	36.319	0.986	-0.008
850.930	-13.820	-9.145	23.190	2.228	-39.234	37.056	2.226	-0.008
850.993	-14.192	-8.688	23.117	1.130	-38.866	37.777	-1.495	-0.007
851.055	-14.569	-8.262	23.062	0.033	-38.473	38.489	2.226	-0.008
851.118	-14.898	-7.854	22.989	-1.048	-38.104	39.202	-0.255	-0.007
851.180	-15.227	-7.440	22.892	-2.130	-37.703	39.898	-0.255	-0.007
851.243	-15.531	-6.989	22.770	-3.194	-37.301	40.561	-0.255	-0.005
851.305	-15.811	-6.563	22.624	-4.259	-36.876	41.184	-0.255	-0.003
851.368	-16.104	-6.094	22.460	-5.291	-36.450	41.798	-0.255	-0.006
851.431	-16.378	-5.619	22.265	-6.315	-35.983	42.363	-0.255	-0.003
851.493	-16.651	-5.102	22.021	-7.323	-35.483	42.879	-0.255	-0.003
851.556	-16.932	-4.487	21.693	-8.297	-34.942	43.322	0.986	-0.003
851.618	-17.260	-3.793	21.321	-9.272	-34.369	43.715	0.986	-0.001
851.681	-17.620	-2.995	20.895	-10.214	-33.706	43.993	-0.255	0.000
851.743	-17.954	-2.167	20.420	-11.140	-33.009	44.215	-0.255	-0.001
851.806	-18.320	-1.321	19.957	-12.057	-32.215	44.354	0.986	0.000
851.868	-18.740	-0.505	19.543	-12.958	-31.363	44.428	0.986	0.000
851.931	-19.117	0.244	19.172	-13.826	-30.478	44.403	-1.495	-0.001
851.994	-19.489	0.962	18.837	-14.695	-29.561	44.362	-0.255	0.002
852.056	-19.830	1.619	18.521	-15.538	-28.619	44.272	-0.255	0.000
852.119	-20.164	2.247	18.228	-16.365	-27.661	44.141	-0.255	0.000
852.181	-20.444	2.825	17.924	-17.185	-26.670	43.985	2.226	0.000
852.244	-20.676	3.367	17.620	-17.979	-25.695	43.805	0.986	-0.001
852.306	-20.889	3.903	17.279	-18.765	-24.712	43.625	0.986	-0.005
852.369	-21.096	4.444	16.956	-19.544	-23.713	43.395	-0.255	-0.005
852.431	-21.303	4.956	16.651	-20.330	-22.730	43.191	0.986	-0.005
852.494	-21.486	5.467	16.304	-21.067	-21.755	42.970	0.986	-0.008
852.556	-21.662	5.942	16.018	-21.837	-20.764	42.757	-0.255	-0.008
852.619	-21.833	6.417	15.702	-22.591	-19.789	42.535	-0.255	-0.009
852.682	-21.991	6.874	15.397	-23.344	-18.823	42.322	-1.495	-0.011
852.744	-22.119	7.324	15.075	-24.098	-17.840	42.101	0.986	-0.013
852.807	-22.259	7.817	14.728	-24.843	-16.881	41.905	-0.255	-0.013
852.869	-22.368	8.280	14.381	-25.638	-15.899	41.675	-0.255	-0.014
852.932	-22.466	8.749	14.003	-26.375	-14.907	41.471	-0.255	-0.013
852.994	-22.527	9.205	13.607	-27.161	-13.916	41.258	0.986	-0.014
853.057	-22.539	9.644	13.193	-27.939	-12.909	41.020	-0.255	-0.014
853.119	-22.563	10.076	12.798	-28.726	-11.877	40.791	-0.255	-0.013
853.182	-22.600	10.508	12.384	-29.528	-10.837	40.553	-0.255	-0.013
853.245	-22.618	10.916	11.982	-30.315	-9.780	40.299	-0.255	-0.011
853.307	-22.642	11.361	11.592	-31.142	-8.715	40.037	-1.495	-0.011
853.370	-22.685	11.805	11.184	-31.936	-7.642	39.775	0.986	-0.011
853.432	-22.752	12.268	10.782	-32.739	-6.561	39.497	-0.255	-0.011
853.495	-22.801	12.755	10.350	-33.542	-5.472	39.218	-0.255	-0.009
853.557	-22.855	13.242	9.912	-34.328	-4.374	38.931	2.226	-0.008
853.620	-22.880	13.717	9.473	-35.123	-3.268	38.604	0.986	-0.009
853.682	-22.880	14.107	9.065	-35.893	-2.171	38.268	-0.255	-0.008
853.745	-22.862	14.502	8.658	-36.638	-1.057	37.908	2.226	-0.008
853.807	-22.825	14.874	8.237	-37.342	0.041	37.523	-0.255	-0.008
853.870	-22.801	15.227	7.872	-38.006	1.147	37.113	0.986	-0.008
853.933	-22.764	15.574	7.483	-38.637	2.203	36.663	0.986	-0.009
853.995	-22.728	15.945	7.075	-39.218	3.268	36.171	-0.255	-0.005
854.058	-22.642	16.268	6.679	-39.759	4.333	35.655	0.986	-0.003
854.120	-22.557	16.536	6.314	-40.242	5.381	35.114	-0.255	-0.002
854.183	-22.448	16.822	5.900	-40.701	6.413	34.533	0.986	-0.002
854.245	-22.247	17.059	5.455	-41.102	7.421	33.919	-0.255	0.002
854.308	-21.967	17.315	4.907	-41.446	8.437	33.272	0.986	0.002
854.370	-21.589	17.626	4.231	-41.741	9.403	32.575	0.986	0.000
854.433	-21.151	17.942	3.476	-41.962	10.386	31.822	0.986	0.004
854.496	-20.682	18.307	2.630	-42.126	11.336	31.035	-0.255	0.003
854.558	-20.213	18.709	1.760	-42.241	12.295	30.208	-0.255	0.004
854.621	-19.775	19.075	0.956	-42.298	13.220	29.340	-0.255	0.002
854.683	-19.397	19.428	0.213	-42.339	14.129	28.472	-0.255	-0.001
854.746	-19.020	19.757	-0.511	-42.347	14.998	27.579	-0.255	0.002
854.808	-18.697	20.079	-1.145	-42.347	15.874	26.719	-0.255	-0.003
854.871	-18.399	20.359	-1.735	-42.339	16.709	25.859	0.986	-0.005
854.933	-18.076	20.651	-2.332	-42.314	17.553	25.031	2.226	-0.007
854.996	-17.760	20.901	-2.916	-42.290	18.348	24.180	2.226	-0.007
855.058	-17.425	21.126	-3.464	-42.273	19.159	23.352	0.986	-0.009
855.121	-17.108	21.382	-4.037	-42.232	19.978	22.492	-0.255	-0.011
855.184	-16.761	21.589	-4.603	-42.200	20.813	21.649	-0.255	-0.012
855.246	-16.414	21.808	-5.163	-42.142	21.624	20.756	-0.255	-0.012
855.309	-16.091	22.027	-5.711	-42.110	22.451	19.904	2.226	-0.009
855.371	-15.750	22.228	-6.253	-42.077	23.287	19.036	-1.495	-0.009
855.434	-15.416	22.441	-6.795	-42.011	24.122	18.151	-1.495	-0.008
855.496	-15.093	22.624	-7.318	-41.937	24.950	17.234	-0.255	-0.008
855.559	-14.758	22.795	-7.817	-41.888	25.793	16.341	0.986	-0.009
855.621	-14.435	22.953	-8.286	-41.815	26.629	15.440	0.986	-0.006
855.684	-14.107	23.062	-8.743	-41.716	27.456	14.490	0.986	-0.007
855.747	-13.772	23.166	-9.169	-41.610	28.300	13.556	2.226	-0.005
855.809	-13.425	23.233	-9.589	-41.471	29.143	12.573	0.986	-0.003
855.872	-13.047	23.257	-10.009	-41.315	29.987	11.590	-0.255	-0.005
855.934	-12.651	23.282	-10.435	-41.110	30.790	10.591	-0.255	-0.002
855.997	-12.244	23.294	-10.855	-40.873	31.568	9.551	-0.255	0.000
856.059	-11.842	23.330	-11.312	-40.602	32.346	8.519	-0.255	0.000
856.122	-11.416	23.379	-11.793	-40.283	33.067	7.446	-0.255	0.004
856.184	-11.038	23.464	-12.256	-39.914	33.796	6.381	0.986	0.004
856.247	-10.655	23.556	-12.737	-39.521	34.484	5.275	0.986	0.005
856.309	-10.247	23.610	-13.199	-39.071	35.139	4.177	0.986	0.008
856.372	-9.827	23.629	-13.644	-38.612	35.778	3.063	0.986	0.006
856.435	-9.498	23.629	-14.009	-38.080	36.384	1.958	0.986	0.008
856.497	-9.187	23.647	-14.320	-37.555	36.949	0.819	-1.495	0.008
856.560	-8.858	23.659	-14.679	-37.007	37.523	-0.295	-0.255	0.010
856.622	-8.493	23.635	-15.020	-36.450	38.055	-1.401	-1.495	0.009
856.685	-8.146	23.586	-15.336	-35.868	38.579	-2.490	0.986	0.009
856.747	-7.732	23.531	-15.690	-35.286	39.087	-3.579	-0.255	0.010
856.810	-7.306	23.428	-16.037	-34.697	39.570	-4.661	-0.255	0.009
856.872	-6.898	23.318	-16.341	-34.091	40.054	-5.725	0.986	0.008
856.935	-6.423	23.148	-16.645	-33.493	40.488	-6.782	0.986	0.008
856.998	-5.967	22.959	-16.913	-32.895	40.930	-7.814	0.986	0.005
857.060	-5.455	22.728	-17.206	-32.289	41.340	-8.846	0.986	0.002
857.123	-4.858	22.435	-17.516	-31.682	41.733	-9.837	-0.255	-0.002
857.185	-4.152	22.027	-17.814	-31.068	42.093	-10.828	-1.495	-0.002
857.248	-3.349	21.528	-18.149	-30.405	42.396	-11.779	0.986	-0.006
857.310	-2.447	20.968	-18.490	-29.733	42.666	-12.720	-0.255	-0.008
857.373	-1.522	20.396	-18.849	-29.012	42.871	-13.662	0.986	-0.011
857.435	-0.597	19.854	-19.245	-28.275	43.051	-14.547	2.226	-0.012
857.498	0.256	19.349	-19.598	-27.521	43.166	-15.440	-0.255	-0.013
857.560	1.029	18.904	-19.939	-26.768	43.273	-16.300	0.986	-0.016
857.623	1.760	18.496	-20.280	-26.006	43.338	-17.135	-0.255	-0.019
857.686	2.435	18.137	-20.597	-25.261	43.395	-17.938	-1.495	-0.020
857.748	3.056	17.820	-20.907	-24.524	43.445	-18.708	-1.495	-0.017
857.811	3.623	17.516	-21.187	-23.811	43.461	-19.462	0.986	-0.019
857.873	4.152	17.230	-21.431	-23.123	43.486	-20.174	-0.255	-0.017
857.936	4.676	16.938	-21.668	-22.435	43.469	-20.862	-0.255	-0.014
857.998	5.157	16.639	-21.881	-21.731	43.436	-21.493	-1.495	-0.013
858.061	5.632	16.359	-22.064	-21.034	43.379	-22.148	-0.255	-0.008
858.123	6.082	16.061	-22.222	-20.338	43.289	-22.779	0.986	-0.005
858.186	6.508	15.787	-22.387	-19.576	43.174	-23.410	-1.495	-0.001
858.249	6.928	15.489	-22.515	-18.798	43.011	-24.032	0.986	0.004
858.311	7.367	15.166	-22.642	-17.979	42.806	-24.655	-0.255	0.008
858.374	7.763	14.855	-22.740	-17.119	42.568	-25.277	-0.255	0.014
858.436	8.183	14.502	-22.813	-16.193	42.282	-25.932	-0.255	0.014
858.499	8.603	14.149	-22.892	-15.211	41.954	-26.580	0.986	0.020
858.561	9.023	13.808	-22.983	-14.187	41.602	-27.251	-0.255	0.022
858.624	9.419	13.467	-23.038	-13.122	41.217	-27.931	-0.255	0.027
858.686	9.802	13.114	-23.081	-12.016	40.799	-28.611	-0.255	0.027
858.749	10.174	12.785	-23.136	-10.894	40.357	-29.299	-0.255	0.027
858.811	10.563	12.451	-23.202	-9.764	39.914	-29.995	-1.495	0.028
858.874	10.959	12.128	-23.269	-8.625	39.464	-30.683	-1.495	0.028
858.937	11.361	11.775	-23.330	-7.470	39.013	-31.388	-0.255	0.030
858.999	11.781	11.391	-23.361	-6.315	38.563	-32.076	0.986	0.028
859.062	12.231	10.983	-23.416	-5.177	38.096	-32.772	0.986	0.027
859.124	12.700	10.545	-23.458	-4.014	37.629	-33.460	-0.255	0.024
859.187	13.193	10.088	-23.495	-2.867	37.162	-34.156	-1.495	0.020
859.249	13.601	9.662	-23.489	-1.720	36.695	-34.844	-0.255	0.016
859.312	13.973	9.205	-23.416	-0.590	36.228	-35.516	0.986	0.013
859.374	14.356	8.791	-23.379	0.541	35.770	-36.171	-0.255	0.006
859.437	14.703	8.384	-23.312	1.655	35.295	-36.826	0.986	0.000
859.500	15.032	7.957	-23.227	2.744	34.836	-37.457	-0.255	-0.005
859.562	15.367	7.519	-23.129	3.842	34.377	-38.080	-0.255	-0.008
859.625	15.671	7.056	-22.977	4.882	33.902	-38.669	-0.255	-0.014
859.687	15.957	6.606	-22.813	5.938	33.468	-39.267	0.986	-0.019
859.750	16.256	6.119	-22.624	6.938	32.985	-39.816	-0.255	-0.023
859.812	16.524	5.601	-22.381	7.937	32.518	-40.340	-1.495	-0.030
859.875	16.804	5.005	-22.064	8.912	32.026	-40.815	0.986	-0.034
859.937	17.126	4.311	-21.680	9.845	31.527	-41.258	-0.255	-0.035
860.000	17.473	3.495	-21.248	10.746	30.978	-41.634	2.226	-0.036
860.062	17.869	2.612	-20.755	11.647	30.388	-41.946	-0.255	-0.034
860.125	18.241	1.747	-20.250	12.516	29.749	-42.183	0.986	-0.036
860.188	18.661	0.834	-19.769	13.343	29.078	-42.322	-1.495	-0.035
860.250	19.087	0.006	-19.397	14.162	28.349	-42.413	0.986	-0.033
860.313	19.483	-0.718	-19.044	14.932	27.571	-42.429	-0.255	-0.028
860.375	19.842	-1.388	-18.728	15.710	26.752	-42.388	-0.255	-0.024
860.438	20.164	-1.979	-18.472	16.447	25.924	-42.290	-0.255	-0.018
860.500	20.463	-2.557	-18.204	17.201	25.023	-42.159	-1.495	-0.016
860.563	20.718	-3.087	-17.924	17.922	24.122	-41.995	-0.255	-0.005
860.625	20.925	-3.610	-17.601	18.651	23.188	-41.782	-1.495	0.000
860.688	21.126	-4.134	-17.285	19.363	22.247	-41.553	0.986	0.009
860.751	21.339	-4.651	-16.968	20.068	21.305	-41.323	-0.255	0.014
860.813	21.540	-5.163	-16.651	20.756	20.346	-41.061	2.226	0.017
860.876	21.729	-5.668	-16.347	21.460	19.396	-40.807	-0.255	0.025
860.938	21.887	-6.137	-16.043	22.173	18.438	-40.553	-0.255	0.030
861.001	22.040	-6.594	-15.732	22.902	17.463	-40.308	0.986	0.032
861.063	22.155	-7.032	-15.416	23.623	16.488	-40.070	-0.255	0.036
861.126	22.259	-7.470	-15.075	24.376	15.505	-39.849	-0.255	0.038
861.188	22.338	-7.915	-14.721	25.146	14.522	-39.636	0.986	0.041
861.251	22.411	-8.359	-14.344	25.932	13.523	-39.431	-0.255	0.038
861.313	22.484	-8.846	-13.930	26.719	12.524	-39.218	0.986	0.037
861.376	22.527	-9.309	-13.504	27.505	11.508	-39.013	0.986	0.039
861.439	22.575	-9.766	-13.096	28.324	10.484	-38.792	-1.495	0.036
861.501	22.581	-10.198	-12.676	29.127	9.461	-38.571	0.986	0.032
861.564	22.600	-10.630	-12.274	29.938	8.404	-38.350	-0.255	0.028
861.626	22.642	-11.075	-11.872	30.749	7.355	-38.121	-0.255	0.024
861.689	22.703	-11.525	-11.483	31.576	6.315	-37.875	-0.255	0.020
861.751	22.758	-11.994	-11.062	32.371	5.259	-37.637	-1.495	0.016
861.814	22.837	-12.505	-10.636	33.157	4.194	-37.375	-0.255	0.011
861.876	22.910	-12.999	-10.198	33.935	3.129	-37.088	0.986	0.005
861.939	22.959	-13.498	-9.760	34.689	2.064	-36.769	-0.255	-0.001
862.002	22.995	-13.912	-9.376	35.401	0.999	-36.417	-0.255	-0.005
862.064	23.008	-14.307	-8.992	36.073	-0.066	-36.040	-0.255	-0.013
862.127	22.989	-14.679	-8.615	36.687	-1.114	-35.614	-0.255	-0.019
862.189	23.008	-15.056	-8.244	37.277	-2.171	-35.155	2.226	-0.023
862.252	22.989	-15.409	-7.872	37.809	-3.211	-34.639	-0.255	-0.027
862.314	22.959	-15.775	-7.458	38.293	-4.227	-34.099	-0.255	-0.031
862.377	22.892	-16.104	-7.062	38.735	-5.267	-33.509	0.986	-0.033
862.439	22.813	-16.384	-6.721	39.136	-6.299	-32.887	-0.255	-0.035
862.502	22.703	-16.694	-6.283	39.497	-7.298	-32.239	0.986	-0.035
862.564	22.508	-16.925	-5.857	39.832	-8.306	-31.576	-0.255	-0.036
862.627	22.210	-17.175	-5.315	40.135	-9.289	-30.904	-0.255	-0.033
862.690	21.851	-17.486	-4.639	40.398	-10.263	-30.167	-1.495	-0.031
862.752	21.419	-17.772	-3.903	40.619	-11.213	-29.446	-1.495	-0.028
862.815	20.950	-18.131	-3.068	40.807	-12.164	-28.709	2.226	-0.025
862.877	20.463	-18.533	-2.180	40.955	-13.081	-27.923	-0.255	-0.020
862.940	19.994	-18.935	-1.315	41.061	-13.998	-27.128	-1.495	-0.014
863.002	19.556	-19.276	-0.505	41.168	-14.899	-26.334	-0.255	-0.007
863.065	19.166	-19.653	0.250	41.249	-15.768	-25.531	0.986	-0.003
863.127	18.795	-19.964	0.925	41.331	-16.628	-24.761	-0.255	0.002
863.190	18.472	-20.244	1.534	41.397	-17.455	-24.016	0.986	0.006
863.253	18.149	-20.493	2.107	41.462	-18.274	-23.270	2.226	0.013
863.315	17.839	-20.743	2.673	41.544	-19.068	-22.525	0.986	0.019
863.378	17.510	-20.974	3.233	41.602	-19.879	-21.812	-0.255	0.021
863.440	17.181	-21.206	3.799	41.659	-20.666	-21.059	0.986	0.027
863.503	16.840	-21.437	4.371	41.700	-21.452	-20.305	2.226	0.032
863.565	16.518	-21.680	4.950	41.716	-22.263	-19.535	-1.495	0.033
863.628	16.195	-21.930	5.528	41.716	-23.025	-18.774	-0.255	0.037
863.690	15.872	-22.180	6.082	41.692	-23.795	-17.971	-0.255	0.038
863.753	15.568	-22.417	6.642	41.626	-24.548	-17.152	-0.255	0.037
863.815	15.257	-22.630	7.154	41.520	-25.294	-16.324	0.986	0.037
863.878	14.983	-22.819	7.641	41.397	-26.006	-15.456	2.226	0.035
863.941	14.709	-22.983	8.073	41.225	-26.743	-14.555	-1.495	0.033
864.003	14.435	-23.129	8.505	41.004	-27.440	-13.621	0.986	0.030
864.066	14.155	-23.233	8.901	40.758	-28.144	-12.671	-0.255	0.030
864.128	13.851	-23.336	9.309	40.447	-28.840	-11.656	0.986	0.022
864.191	13.522	-23.416	9.717	40.127	-29.553	-10.640	0.986	0.019
864.253	13.139	-23.440	10.131	39.742	-30.233	-9.575	0.986	0.014
864.316	12.761	-23.458	10.545	39.333	-30.913	-8.494	-1.495	0.009
864.378	12.365	-23.476	10.959	38.882	-31.576	-7.364	0.986	0.006
864.441	11.970	-23.525	11.397	38.415	-32.239	-6.241	-0.255	0.002
864.504	11.549	-23.568	11.872	37.940	-32.903	-5.087	-0.255	-0.003
864.566	11.148	-23.635	12.347	37.457	-33.566	-3.932	0.986	-0.008
864.629	10.721	-23.671	12.816	36.957	-34.213	-2.769	0.986	-0.012
864.691	10.271	-23.690	13.285	36.450	-34.893	-1.614	-0.255	-0.014
864.754	9.851	-23.690	13.705	35.966	-35.549	-0.451	0.986	-0.017
864.816	9.522	-23.659	14.009	35.491	-36.220	0.696	-2.735	-0.023
864.879	9.175	-23.647	14.356	35.016	-36.867	1.802	0.986	-0.022
864.941	8.779	-23.610	14.715	34.574	-37.514	2.924	-1.495	-0.024
865.004	8.390	-23.556	15.044	34.140	-38.161	3.997	-1.495	-0.028
865.066	7.963	-23.483	15.409	33.714	-38.792	5.062	2.226	-0.027
865.129	7.495	-23.367	15.775	33.288	-39.431	6.086	-0.255	-0.025
865.192	7.026	-23.227	16.110	32.887	-40.037	7.110	-0.255	-0.024
865.254	6.557	-23.062	16.420	32.469	-40.635	8.134	-0.255	-0.023
865.317	6.070	-22.868	16.718	32.067	-41.209	9.116	-0.255	-0.018
865.379	5.540	-22.642	17.041	31.658	-41.774	10.083	-2.735	-0.016
865.442	4.944	-22.350	17.346	31.240	-42.273	11.017	0.986	-0.011
865.504	4.268	-21.997	17.686	30.798	-42.748	11.934	0.986	-0.006
865.567	3.476	-21.546	18.015	30.323	-43.158	12.802	-0.255	-0.001
865.629	2.624	-21.023	18.374	29.815	-43.461	13.638	-1.495	0.003
865.692	1.711	-20.481	18.764	29.242	-43.682	14.449	0.986	0.005
865.755	0.810	-19.976	19.172	28.611	-43.838	15.202	-0.255	0.010
865.817	-0.061	-19.501	19.574	27.906	-43.871	15.956	-0.255	0.013
865.880	-0.816	-19.093	19.927	27.137	-43.838	16.677	0.986	0.016
865.942	-1.504	-18.734	20.268	26.301	-43.715	17.398	-1.495	0.021
866.005	-2.131	-18.411	20.591	25.433	-43.559	18.102	-0.255	0.022
866.067	-2.685	-18.137	20.901	24.515	-43.355	18.823	-0.255	0.025
866.130	-3.184	-17.887	21.151	23.590	-43.117	19.511	0.986	0.025
866.192	-3.653	-17.638	21.352	22.623	-42.855	20.223	-0.255	0.027
866.255	-4.122	-17.364	21.565	21.681	-42.585	20.895	2.226	0.026
866.317	-4.566	-17.078	21.741	20.723	-42.314	21.599	0.986	0.025
866.380	-5.017	-16.785	21.900	19.765	-42.069	22.296	-0.255	0.022
866.443	-5.479	-16.475	22.046	18.815	-41.823	23.000	0.986	0.019
866.505	-5.924	-16.146	22.180	17.856	-41.585	23.721	-0.255	0.016
866.568	-6.356	-15.823	22.295	16.906	-41.356	24.458	-0.255	0.013
866.630	-6.819	-15.458	22.411	15.956	-41.159	25.212	2.226	0.009
866.693	-7.269	-15.081	22.490	15.006	-40.938	25.957	2.226	0.006
866.755	-7.732	-14.679	22.551	14.056	-40.750	26.719	0.986	0.000
866.818	-8.207	-14.283	22.618	13.097	-40.561	27.489	0.986	-0.001
866.880	-8.664	-13.887	22.685	12.131	-40.381	28.267	-1.495	-0.003
866.943	-9.126	-13.486	22.752	11.156	-40.193	29.061	-0.255	-0.007
867.006	-9.571	-13.078	22.807	10.165	-40.013	29.872	0.986	-0.008
867.068	-9.991	-12.700	22.849	9.182	-39.824	30.683	0.986	-0.009
867.131	-10.405	-12.335	22.916	8.191	-39.644	31.510	0.986	-0.009
867.193	-10.819	-11.976	22.971	7.175	-39.439	32.305	-1.495	-0.009
867.256	-11.221	-11.629	23.026	6.151	-39.210	33.083	-1.495	-0.012
867.318	-11.665	-11.269	23.117	5.152	-38.940	33.853	0.986	-0.014
867.381	-12.116	-10.880	23.209	4.136	-38.637	34.566	-0.255	-0.014
867.443	-12.609	-10.484	23.300	3.096	-38.268	35.221	-0.255	-0.014
867.506	-13.102	-10.058	23.385	2.064	-37.850	35.835	2.226	-0.016
867.568	-13.528	-9.699	23.434	1.032	-37.359	36.392	-0.255	-0.014
867.631	-13.875	-9.309	23.428	-0.025	-36.818	36.892	-1.495	-0.013
867.694	-14.234	-8.938	23.428	-1.073	-36.228	37.367	-0.255	-0.011
867.756	-14.569	-8.609	23.422	-2.130	-35.606	37.777	0.986	-0.009
867.819	-14.886	-8.244	23.379	-3.170	-34.951	38.194	0.986	-0.011
