Time (ms)	Ch1 V	Ch2 V	Ch3 V	Ch1 A	Ch2 A	Ch3 A	RPM	Torque
636.321	-26.673	8.396	18.265	0.025	0.025	0.025	0.986	-0.001
636.384	-26.795	8.944	17.827	0.033	0.041	0.033	-0.255	-0.001
636.446	-26.922	9.522	17.376	0.049	0.033	0.025	2.226	-0.001
636.509	-27.044	10.113	16.913	0.033	0.041	0.033	-1.495	-0.001
636.571	-27.166	10.667	16.481	0.041	0.033	0.025	-1.495	0.002
636.634	-27.306	11.251	16.030	0.049	0.025	0.033	-0.255	0.002
636.696	-27.458	11.830	15.610	0.033	0.025	0.033	0.986	-0.001
636.759	-27.604	12.426	15.166	0.033	0.025	0.041	-0.255	-0.001
636.822	-27.750	13.023	14.709	0.033	0.025	0.025	-0.255	0.000
636.884	-27.890	13.656	14.222	0.033	0.041	0.025	0.986	-0.001
636.947	-27.988	14.259	13.711	0.033	0.025	0.025	-1.495	-0.001
637.009	-28.043	14.776	13.236	0.033	0.041	0.025	-1.495	0.000
637.072	-28.091	15.306	12.761	0.041	0.025	0.033	0.986	0.000
637.134	-28.116	15.799	12.292	0.041	0.033	0.025	-1.495	-0.002
637.197	-28.146	16.280	11.842	0.041	0.033	0.025	-0.255	-0.001
637.259	-28.146	16.743	11.385	0.025	0.025	0.016	0.986	-0.001
637.322	-28.116	17.212	10.880	0.033	0.033	0.033	-0.255	-0.001
637.384	-28.037	17.644	10.374	0.025	0.025	0.016	-0.255	-0.001
637.447	-27.982	18.040	9.924	0.033	0.016	0.016	0.986	-0.001
637.510	-27.872	18.429	9.406	0.041	0.041	0.025	-0.255	-0.003
637.572	-27.696	18.782	8.895	0.049	0.025	0.033	-0.255	-0.001
637.635	-27.416	19.154	8.244	0.041	0.025	0.033	-0.255	0.000
637.697	-27.020	19.568	7.440	0.025	0.025	0.033	0.986	0.000
637.760	-26.569	19.982	6.563	0.041	0.016	0.033	0.986	-0.001
637.822	-26.052	20.438	5.607	0.041	0.016	0.016	-1.495	0.000
637.885	-25.546	20.925	4.603	0.033	0.025	0.033	-1.495	0.000
637.947	-25.072	21.394	3.665	0.041	0.033	0.033	0.986	-0.002
638.010	-24.633	21.827	2.807	0.033	0.025	0.025	0.986	0.002
638.073	-24.237	22.259	1.967	0.033	0.025	0.025	-0.255	0.000
638.135	-23.878	22.673	1.212	0.033	0.008	0.025	0.986	0.002
638.198	-23.562	23.038	0.524	0.041	0.025	0.025	-0.255	0.003
638.260	-23.227	23.403	-0.189	0.041	0.025	0.025	0.986	0.000
638.323	-22.898	23.738	-0.840	0.033	0.025	0.025	-0.255	0.000
638.385	-22.569	24.061	-1.492	0.049	0.041	0.025	0.986	0.000
638.448	-22.228	24.384	-2.161	0.041	0.041	0.025	-1.495	0.003
638.510	-21.887	24.694	-2.801	0.041	0.033	0.025	0.986	-0.001
638.573	-21.540	25.029	-3.470	0.041	0.025	0.033	-0.255	0.000
638.635	-21.193	25.327	-4.116	0.041	0.033	0.033	-0.255	-0.001
638.698	-20.852	25.632	-4.761	0.033	0.016	0.041	-0.255	-0.001
638.761	-20.499	25.948	-5.419	0.049	0.025	0.025	0.986	-0.002
638.823	-20.146	26.247	-6.088	0.033	0.025	0.025	2.226	0.000
638.886	-19.787	26.533	-6.715	0.033	0.041	0.025	-0.255	0.000
638.948	-19.446	26.788	-7.318	0.041	0.033	0.025	-0.255	0.000
639.011	-19.093	27.002	-7.884	0.033	0.033	0.033	2.226	-0.001
639.073	-18.722	27.178	-8.420	0.033	0.025	0.025	0.986	-0.001
639.136	-18.350	27.336	-8.962	0.049	0.033	0.033	0.986	0.000
639.198	-17.942	27.470	-9.498	0.033	0.016	0.025	0.986	0.000
639.261	-17.467	27.568	-10.070	0.033	0.033	0.033	-0.255	0.000
639.324	-16.992	27.665	-10.636	0.033	0.016	0.016	0.986	-0.001
639.386	-16.511	27.763	-11.209	0.033	0.033	0.033	-0.255	-0.002
639.449	-16.018	27.866	-11.823	0.041	0.041	0.033	0.986	-0.001
639.511	-15.543	27.994	-12.432	0.041	0.025	0.025	-1.495	-0.002
639.574	-15.050	28.122	-13.029	0.033	0.025	0.025	0.986	0.002
639.636	-14.563	28.231	-13.632	0.041	0.025	0.016	-0.255	-0.001
639.699	-14.052	28.329	-14.241	0.033	0.033	0.025	-0.255	-0.003
639.761	-13.589	28.396	-14.776	0.049	0.025	0.016	-0.255	-0.001
639.824	-13.187	28.438	-15.233	0.033	0.008	0.041	0.986	-0.002
639.886	-12.773	28.493	-15.696	0.041	0.041	0.016	-0.255	-0.002
639.949	-12.341	28.530	-16.158	0.025	0.033	0.025	2.226	0.002
640.012	-11.921	28.530	-16.578	0.049	0.025	0.033	-0.255	-0.001
640.074	-11.434	28.524	-17.041	0.041	0.025	0.033	0.986	0.000
640.137	-10.922	28.463	-17.504	0.033	0.025	0.025	0.986	0.000
640.199	-10.405	28.384	-17.948	0.041	0.025	0.033	-0.255	0.002
640.262	-9.881	28.268	-18.362	0.049	0.033	0.025	-0.255	-0.001
640.324	-9.339	28.116	-18.752	0.033	0.025	0.016	2.226	-0.001
640.387	-8.737	27.933	-19.148	0.033	0.025	0.033	2.226	0.000
640.449	-8.073	27.665	-19.556	0.041	0.025	0.016	-2.735	-0.002
640.512	-7.269	27.288	-19.976	0.033	0.025	0.033	-0.255	-0.001
640.575	-6.374	26.801	-20.384	0.033	0.025	0.025	-0.255	0.002
640.637	-5.382	26.228	-20.810	0.033	0.033	0.033	0.986	-0.001
640.700	-4.347	25.650	-21.266	0.025	0.025	0.025	-0.255	0.000
640.762	-3.330	25.084	-21.723	0.033	0.033	0.016	0.986	0.002
640.825	-2.368	24.566	-22.167	0.025	0.033	0.025	2.226	0.000
640.887	-1.467	24.085	-22.588	0.033	0.016	0.041	-0.255	0.000
640.950	-0.651	23.653	-22.989	0.033	0.025	0.025	-0.255	-0.001
641.012	0.110	23.288	-23.373	0.033	0.025	0.025	0.986	0.002
641.075	0.810	22.947	-23.738	0.033	0.033	0.025	2.226	-0.003
641.137	1.467	22.618	-24.067	0.033	0.033	0.025	0.986	-0.002
641.200	2.058	22.338	-24.378	0.033	0.016	0.025	0.986	-0.001
641.263	2.654	22.015	-24.658	0.041	0.025	0.025	-0.255	-0.002
641.325	3.239	21.705	-24.932	0.041	0.033	0.033	0.986	0.000
641.388	3.799	21.382	-25.175	0.033	0.041	0.033	0.986	0.002
641.450	4.365	21.059	-25.413	0.041	0.025	0.025	2.226	-0.001
641.513	4.913	20.718	-25.638	0.041	0.025	0.033	0.986	-0.001
641.575	5.473	20.359	-25.839	0.041	0.025	0.016	0.986	0.000
641.638	6.021	20.006	-26.040	0.033	0.033	0.025	0.986	-0.001
641.700	6.606	19.610	-26.210	0.033	0.016	0.008	-0.255	-0.002
641.763	7.196	19.172	-26.374	0.049	0.033	0.025	-0.255	-0.001
641.826	7.781	18.764	-26.551	0.041	0.033	0.025	-1.495	0.003
641.888	8.359	18.350	-26.715	0.041	0.016	0.016	-0.255	0.000
641.951	8.925	17.942	-26.874	0.041	0.033	0.025	-1.495	-0.001
642.013	9.479	17.546	-27.020	0.041	0.033	0.025	0.986	-0.001
642.076	10.009	17.163	-27.178	0.033	0.033	0.033	-0.255	-0.001
642.138	10.539	16.761	-27.312	0.033	0.025	0.016	-0.255	0.000
642.201	11.069	16.371	-27.458	0.041	0.025	0.041	-1.495	-0.003
642.263	11.610	15.957	-27.580	0.041	0.041	0.025	-0.255	0.000
642.326	12.177	15.531	-27.720	0.041	0.025	0.016	-0.255	-0.002
642.388	12.761	15.069	-27.854	0.025	0.025	0.025	0.986	-0.001
642.451	13.388	14.588	-27.988	0.041	0.016	0.025	0.986	-0.002
642.514	14.034	14.070	-28.097	0.033	0.033	0.025	0.986	0.000
642.576	14.575	13.571	-28.171	0.041	0.033	0.033	-0.255	-0.001
642.639	15.075	13.072	-28.158	0.033	0.025	0.025	-0.255	0.002
642.701	15.592	12.578	-28.164	0.041	0.016	0.025	0.986	0.002
642.764	16.067	12.116	-28.189	0.041	0.025	0.025	-0.255	0.002
642.826	16.505	11.647	-28.171	0.041	0.033	0.033	-0.255	-0.001
642.889	16.956	11.160	-28.134	0.041	0.041	0.025	-0.255	0.000
642.951	17.370	10.661	-28.055	0.041	0.025	0.016	-0.255	0.000
643.014	17.741	10.174	-27.933	0.025	0.033	0.025	-0.255	0.003
643.077	18.143	9.620	-27.787	0.049	0.025	0.033	0.986	0.003
643.139	18.521	9.035	-27.586	0.033	0.025	0.033	-1.495	0.002
643.202	18.898	8.384	-27.288	0.033	0.025	0.033	-0.255	0.003
643.264	19.294	7.610	-26.929	0.049	0.025	0.041	-0.255	0.002
643.327	19.738	6.728	-26.466	0.049	0.033	0.033	-0.255	0.000
643.389	20.237	5.699	-25.948	0.033	0.025	0.025	-1.495	0.002
643.452	20.664	4.718	-25.388	0.033	0.033	0.025	2.226	0.002
643.514	21.145	3.714	-24.865	0.041	0.025	0.033	-0.255	0.002
643.577	21.632	2.770	-24.402	0.033	0.033	0.025	-0.255	0.002
643.639	22.094	1.912	-24.012	0.033	0.025	0.025	-0.255	-0.001
643.702	22.545	1.096	-23.647	0.025	0.041	0.016	-1.495	-0.002
643.765	22.947	0.347	-23.300	0.041	0.025	0.016	-0.255	-0.003
643.827	23.336	-0.365	-22.977	0.033	0.025	0.033	-0.255	-0.002
643.890	23.665	-1.047	-22.630	0.049	0.033	0.025	-0.255	-0.003
643.952	23.951	-1.686	-22.277	0.041	0.016	0.033	-0.255	0.000
644.015	24.250	-2.326	-21.918	0.033	0.033	0.033	-0.255	-0.001
644.077	24.524	-2.965	-21.565	0.033	0.025	0.025	0.986	-0.001
644.140	24.798	-3.568	-21.218	0.041	0.033	0.033	2.226	0.000
644.202	25.059	-4.183	-20.871	0.033	0.033	0.033	-0.255	0.000
644.265	25.321	-4.767	-20.554	0.041	0.033	0.033	-0.255	0.002
644.328	25.571	-5.346	-20.219	0.033	0.033	0.025	-0.255	0.003
644.390	25.802	-5.893	-19.884	0.041	0.025	0.016	0.986	0.000
644.453	26.015	-6.478	-19.531	0.033	0.016	0.016	-0.255	0.000
644.515	26.222	-7.069	-19.142	0.033	0.033	0.033	-0.255	0.002
644.578	26.387	-7.629	-18.758	0.041	0.025	0.025	0.986	0.002
644.640	26.588	-8.237	-18.326	0.049	0.025	0.025	0.986	0.000
644.703	26.703	-8.810	-17.887	0.033	0.025	0.025	-0.255	0.000
644.765	26.862	-9.382	-17.467	0.041	0.025	0.033	-1.495	-0.002
644.828	27.002	-9.954	-17.029	0.041	0.033	0.025	-0.255	0.000
644.890	27.099	-10.502	-16.572	0.049	0.033	0.016	-0.255	-0.001
644.953	27.239	-11.075	-16.152	0.033	0.025	0.025	0.986	-0.001
645.016	27.397	-11.665	-15.702	0.033	0.016	0.033	0.986	0.000
645.078	27.519	-12.268	-15.239	0.033	0.041	0.033	0.986	0.002
645.141	27.677	-12.883	-14.788	0.041	0.008	0.033	0.986	0.000
645.203	27.854	-13.516	-14.314	0.049	0.025	0.033	-0.255	0.000
645.266	27.964	-14.125	-13.808	0.033	0.016	0.033	-0.255	0.000
645.328	28.024	-14.661	-13.352	0.041	0.016	0.033	0.986	0.002
645.391	28.091	-15.172	-12.901	0.041	0.025	0.025	0.986	0.002
645.453	28.104	-15.677	-12.402	0.033	0.033	0.025	0.986	0.000
645.516	28.116	-16.164	-11.933	0.041	0.025	0.025	-0.255	0.002
645.579	28.128	-16.651	-11.464	0.041	0.025	0.025	-0.255	0.002
645.641	28.116	-17.132	-10.971	0.033	0.025	0.025	0.986	0.002
645.704	28.061	-17.607	-10.441	0.041	0.025	0.033	-0.255	0.002
645.766	27.994	-18.009	-9.967	0.025	0.033	0.025	-0.255	-0.002
645.829	27.903	-18.405	-9.467	0.041	0.041	0.025	0.986	-0.001
645.891	27.732	-18.758	-8.944	0.041	0.033	0.041	-1.495	-0.002
645.954	27.476	-19.099	-8.347	0.041	0.025	0.033	-0.255	-0.001
646.016	27.093	-19.483	-7.598	0.033	0.033	0.033	-0.255	-0.001
646.079	26.648	-19.884	-6.758	0.033	0.025	0.025	0.986	0.002
646.141	26.155	-20.335	-5.814	0.041	0.033	0.033	-0.255	0.000
646.204	25.644	-20.840	-4.804	0.041	0.025	0.033	0.986	0.000
646.267	25.151	-21.327	-3.817	0.057	0.025	0.025	0.986	0.002
646.329	24.688	-21.753	-2.935	0.025	0.025	0.016	0.986	0.002
646.392	24.286	-22.198	-2.082	0.033	0.025	0.033	0.986	0.000
646.454	23.939	-22.594	-1.339	0.033	0.025	0.025	0.986	0.000
646.517	23.629	-22.941	-0.676	0.025	0.025	0.041	-0.255	0.000
646.579	23.294	-23.300	0.012	0.033	0.025	0.025	0.986	0.002
646.642	22.995	-23.647	0.670	0.041	0.025	0.016	0.986	0.003
646.704	22.642	-23.964	1.315	0.041	0.016	0.025	-1.495	0.000
646.767	22.308	-24.304	1.991	0.041	0.025	0.016	0.986	0.002
646.830	21.967	-24.639	2.667	0.033	0.016	0.025	-0.255	-0.002
646.892	21.607	-24.968	3.355	0.033	0.033	0.025	0.986	0.000
646.955	21.248	-25.291	4.018	0.033	0.033	0.025	-0.255	0.000
647.017	20.901	-25.601	4.682	0.041	0.033	0.025	-0.255	-0.001
647.080	20.566	-25.900	5.315	0.033	0.025	0.033	-1.495	-0.001
647.142	20.219	-26.180	5.954	0.025	0.025	0.025	-0.255	-0.001
647.205	19.854	-26.454	6.581	0.041	0.041	0.016	0.986	0.002
647.267	19.525	-26.709	7.166	0.033	0.025	0.016	-0.255	0.002
647.330	19.190	-26.941	7.738	0.041	0.025	0.025	0.986	-0.001
647.392	18.819	-27.136	8.298	0.033	0.025	0.025	-0.255	-0.002
647.455	18.429	-27.300	8.852	0.033	0.016	0.025	-0.255	-0.001
647.518	18.021	-27.452	9.400	0.049	0.025	0.025	0.986	-0.002
647.580	17.571	-27.550	9.942	0.033	0.041	0.016	-0.255	-0.002
647.643	17.102	-27.647	10.514	0.041	0.025	0.025	0.986	-0.002
647.705	16.633	-27.750	11.075	0.049	0.025	0.025	-0.255	-0.002
647.768	16.158	-27.860	11.665	0.033	0.025	0.033	-0.255	-0.003
647.830	15.683	-27.988	12.292	0.041	0.025	0.016	-0.255	0.000
647.893	15.196	-28.122	12.895	0.033	0.033	0.033	-0.255	-0.001
647.955	14.703	-28.256	13.516	0.033	0.025	0.033	0.986	0.000
648.018	14.198	-28.341	14.107	0.033	0.025	0.033	0.986	0.000
648.081	13.717	-28.402	14.661	0.033	0.025	0.025	-0.255	0.000
648.143	13.333	-28.469	15.093	0.033	0.033	0.025	-1.495	0.002
648.206	12.932	-28.524	15.550	0.033	0.041	0.025	-1.495	0.000
648.268	12.499	-28.560	16.024	0.041	0.033	0.025	-0.255	-0.001
648.331	12.061	-28.566	16.469	0.033	0.025	0.025	0.986	0.002
648.393	11.598	-28.560	16.932	0.033	0.025	0.025	-0.255	-0.001
648.456	11.081	-28.511	17.400	0.033	0.025	0.025	0.986	-0.001
648.518	10.545	-28.438	17.869	0.041	0.025	0.025	-1.495	0.000
648.581	10.052	-28.365	18.277	0.041	0.033	0.041	-0.255	0.000
648.643	9.504	-28.219	18.679	0.033	0.025	0.025	-0.255	-0.001
648.706	8.932	-28.037	19.081	0.033	0.033	0.025	-0.255	0.000
648.769	8.298	-27.805	19.470	0.041	0.033	0.033	0.986	0.000
648.831	7.549	-27.452	19.866	0.033	0.033	0.025	0.986	0.000
648.894	6.697	-27.002	20.268	0.025	0.033	0.025	0.986	-0.001
648.956	5.729	-26.441	20.688	0.033	0.025	0.025	-0.255	0.000
649.019	4.682	-25.857	21.139	0.033	0.033	0.025	0.986	0.003
649.081	3.641	-25.266	21.607	0.033	0.033	0.033	0.986	0.000
649.144	2.618	-24.725	22.070	0.033	0.025	0.016	-0.255	-0.001
649.206	1.699	-24.225	22.502	0.041	0.025	0.016	-0.255	0.000
649.269	0.852	-23.787	22.904	0.049	0.025	0.033	0.986	0.000
649.332	0.079	-23.409	23.300	0.025	0.025	0.025	-0.255	0.000
649.394	-0.627	-23.069	23.677	0.033	0.033	0.025	-0.255	0.002
649.457	-1.285	-22.740	24.018	0.041	0.033	0.025	-0.255	0.003
649.519	-1.900	-22.448	24.323	0.033	0.025	0.033	-0.255	0.004
649.582	-2.490	-22.137	24.609	0.041	0.025	0.025	-1.495	0.003
649.644	-3.075	-21.802	24.883	0.033	0.033	0.025	0.986	0.002
649.707	-3.647	-21.492	25.139	0.049	0.033	0.025	0.986	0.003
649.769	-4.225	-21.157	25.376	0.025	0.016	0.025	0.986	0.002
649.832	-4.791	-20.810	25.601	0.033	0.016	0.033	-0.255	0.000
649.894	-5.327	-20.487	25.820	0.041	0.033	0.025	-0.255	-0.002
649.957	-5.881	-20.116	25.997	0.033	0.033	0.041	-0.255	-0.001
650.020	-6.435	-19.732	26.167	0.033	0.033	0.016	-1.495	0.000
650.082	-6.995	-19.312	26.320	0.033	0.025	0.025	-1.495	-0.001
650.145	-7.592	-18.898	26.496	0.041	0.025	0.033	-0.255	0.000
650.207	-8.207	-18.466	26.679	0.033	0.025	0.025	-0.255	0.000
650.270	-8.779	-18.058	26.837	0.049	0.033	0.025	0.986	0.002
650.332	-9.370	-17.632	27.008	0.049	0.033	0.041	0.986	0.002
650.395	-9.924	-17.224	27.154	0.033	0.025	0.025	-0.255	0.002
650.457	-10.460	-16.840	27.306	0.033	0.016	0.025	-0.255	0.000
650.520	-11.002	-16.444	27.458	0.033	0.016	0.033	-0.255	-0.002
650.583	-11.531	-16.043	27.586	0.033	0.033	0.033	-0.255	-0.001
650.645	-12.097	-15.604	27.708	0.033	0.025	0.016	-0.255	-0.001
650.708	-12.682	-15.135	27.848	0.049	0.016	0.025	0.986	-0.001
650.770	-13.291	-14.655	27.976	0.049	0.033	0.025	-0.255	-0.002
650.833	-13.912	-14.143	28.067	0.033	0.025	0.016	0.986	-0.002
650.895	-14.478	-13.662	28.146	0.049	0.041	0.025	2.226	-0.002
650.958	-14.965	-13.193	28.177	0.033	0.033	0.025	0.986	-0.001
651.020	-15.470	-12.694	28.195	0.033	0.025	0.033	0.986	0.002
651.083	-15.964	-12.231	28.207	0.033	0.033	0.025	-0.255	0.002
651.145	-16.402	-11.750	28.183	0.033	0.025	0.033	-1.495	0.002
651.208	-16.846	-11.276	28.128	0.041	0.016	0.025	-1.495	0.004
651.271	-17.285	-10.758	28.055	0.041	0.033	0.025	0.986	0.004
651.333	-17.674	-10.253	27.945	0.033	0.025	0.033	-0.255	0.002
651.396	-18.082	-9.723	27.824	0.033	0.016	0.025	-1.495	0.003
651.458	-18.466	-9.139	27.623	0.049	0.033	0.025	-2.735	0.000
651.521	-18.831	-8.487	27.349	0.033	0.016	0.041	-0.255	-0.001
651.583	-19.221	-7.750	26.983	0.041	0.016	0.025	-0.255	-0.001
651.646	-19.629	-6.916	26.563	0.033	0.008	0.016	0.986	-0.002
651.708	-20.091	-5.948	26.064	0.041	0.033	0.025	-0.255	0.000
651.771	-20.554	-4.968	25.534	0.049	0.025	0.033	-1.495	0.000
651.834	-20.999	-3.988	24.992	0.041	0.016	0.016	-0.255	-0.003
651.896	-21.492	-2.995	24.505	0.041	0.025	0.025	-0.255	-0.003
651.959	-21.985	-2.107	24.104	0.033	0.025	0.025	0.986	-0.001
652.021	-22.441	-1.285	23.738	0.041	0.025	0.033	-0.255	-0.002
652.084	-22.849	-0.524	23.373	0.033	0.033	0.025	0.986	-0.002
652.146	-23.239	0.183	23.062	0.033	0.025	0.008	0.986	-0.001
652.209	-23.592	0.871	22.728	0.041	0.016	0.025	0.986	0.000
652.271	-23.890	1.504	22.387	0.033	0.025	0.025	-1.495	0.002
652.334	-24.164	2.149	22.015	0.049	0.033	0.025	0.986	0.000
652.396	-24.451	2.801	21.656	0.041	0.033	0.033	-1.495	0.002
652.459	-24.725	3.403	21.309	0.033	0.033	0.025	0.986	0.000
652.522	-25.005	4.043	20.944	0.033	0.025	0.033	-0.255	0.002
652.584	-25.285	4.664	20.603	0.033	0.025	0.033	-0.255	0.000
652.647	-25.559	5.272	20.280	0.041	0.025	0.033	-1.495	0.000
652.709	-25.802	5.851	19.951	0.033	0.025	0.025	-0.255	0.000
652.772	-26.015	6.411	19.586	0.041	0.033	0.033	2.226	0.000
652.834	-26.216	6.989	19.227	0.041	0.016	0.025	-0.255	0.000
652.897	-26.417	7.543	18.855	0.033	0.025	0.025	-0.255	-0.001
652.959	-26.588	8.128	18.435	0.033	0.041	0.033	0.986	0.000
653.022	-26.734	8.725	18.003	0.041	0.025	0.033	-0.255	0.000
653.085	-26.874	9.297	17.553	0.033	0.025	0.025	-0.255	0.002
653.147	-27.002	9.887	17.102	0.041	0.041	0.025	-0.255	0.000
653.210	-27.105	10.429	16.658	0.041	0.025	0.025	0.986	-0.001
653.272	-27.233	10.989	16.231	0.041	0.033	0.025	-0.255	0.002
653.335	-27.385	11.556	15.817	0.041	0.025	0.033	-1.495	0.000
653.397	-27.543	12.146	15.373	0.033	0.033	0.025	-0.255	0.000
653.460	-27.671	12.743	14.910	0.033	0.016	0.033	-0.255	-0.001
653.522	-27.817	13.370	14.423	0.033	0.016	0.025	-0.255	0.002
653.585	-27.945	14.009	13.918	0.041	0.033	0.033	0.986	0.004
653.647	-28.018	14.575	13.431	0.033	0.025	0.016	0.986	0.002
653.710	-28.085	15.069	12.980	0.033	0.016	0.025	2.226	0.000
653.773	-28.110	15.556	12.524	0.033	0.041	0.041	-0.255	0.002
653.835	-28.128	16.012	12.085	0.016	0.033	0.025	-0.255	0.000
653.898	-28.140	16.499	11.629	0.041	0.041	0.033	0.986	-0.001
653.960	-28.134	16.974	11.148	0.033	0.025	0.025	-0.255	0.000
654.023	-28.085	17.455	10.612	0.041	0.025	0.025	0.986	-0.001
654.085	-28.012	17.881	10.100	0.049	0.033	0.033	-0.255	-0.001
654.148	-27.909	18.259	9.638	0.033	0.033	0.025	-0.255	-0.001
654.210	-27.787	18.642	9.114	0.025	0.025	0.025	-0.255	0.000
654.273	-27.568	19.008	8.536	0.041	0.033	0.025	-0.255	-0.001
654.336	-27.221	19.367	7.836	0.033	0.041	0.025	0.986	-0.002
654.398	-26.801	19.781	6.989	0.033	0.016	0.025	0.986	-0.002
654.461	-26.314	20.195	6.113	0.041	0.033	0.033	0.986	0.000
654.523	-25.808	20.664	5.120	0.025	0.033	0.033	-0.255	0.000
654.586	-25.309	21.169	4.128	0.041	0.033	0.025	-1.495	-0.001
654.648	-24.846	21.620	3.215	0.041	0.025	0.025	-0.255	-0.001
654.711	-24.408	22.088	2.320	0.041	0.025	0.033	0.986	0.000
654.773	-24.006	22.490	1.504	0.033	0.033	0.025	-0.255	0.000
654.836	-23.671	22.880	0.785	0.033	0.025	0.033	0.986	0.002
654.898	-23.367	23.233	0.128	0.025	0.016	0.025	-0.255	0.000
654.961	-23.069	23.568	-0.505	0.041	0.025	0.025	0.986	-0.001
655.024	-22.764	23.897	-1.126	0.033	0.033	0.016	-0.255	0.000
655.086	-22.429	24.219	-1.796	0.033	0.033	0.033	-1.495	-0.001
655.149	-22.064	24.542	-2.478	0.033	0.033	0.016	0.986	0.000
655.211	-21.699	24.871	-3.154	0.041	0.025	0.033	0.986	0.003
655.274	-21.346	25.193	-3.842	0.041	0.016	0.025	-0.255	0.002
655.336	-20.980	25.522	-4.524	0.033	0.025	0.033	-0.255	0.002
655.399	-20.651	25.839	-5.187	0.033	0.025	0.033	0.986	0.002
655.461	-20.286	26.137	-5.839	0.033	0.033	0.033	-1.495	0.002
655.524	-19.921	26.417	-6.478	0.025	0.025	0.016	-1.495	0.002
655.587	-19.598	26.685	-7.056	0.041	0.025	0.025	0.986	0.002
655.649	-19.251	26.886	-7.610	0.025	0.025	0.025	-0.255	0.000
655.712	-18.898	27.075	-8.164	0.049	0.025	0.025	-0.255	-0.002
655.774	-18.545	27.257	-8.682	0.033	0.025	0.033	0.986	-0.002
655.837	-18.143	27.428	-9.248	0.041	0.025	0.025	-0.255	0.000
655.899	-17.668	27.537	-9.839	0.025	0.033	0.025	0.986	-0.002
655.962	-17.206	27.623	-10.387	0.041	0.025	0.025	0.986	0.000
656.024	-16.731	27.738	-10.977	0.033	0.025	0.025	-0.255	0.000
656.087	-16.225	27.830	-11.568	0.033	0.025	0.025	2.226	-0.002
656.149	-15.750	27.939	-12.158	0.033	0.016	0.033	-1.495	-0.001
656.212	-15.276	28.073	-12.767	0.033	0.025	0.025	-0.255	-0.002
656.275	-14.788	28.213	-13.400	0.049	0.033	0.025	-0.255	-0.001
656.337	-14.253	28.304	-14.015	0.049	0.033	0.033	0.986	-0.001
656.400	-13.747	28.335	-14.557	0.041	0.025	0.016	-0.255	-0.002
656.462	-13.333	28.396	-15.026	0.033	0.025	0.025	0.986	0.000
656.525	-12.950	28.457	-15.476	0.041	0.033	0.025	-0.255	-0.001
656.587	-12.548	28.530	-15.933	0.041	0.025	0.025	-0.255	-0.003
656.650	-12.134	28.542	-16.378	0.041	0.025	0.025	-1.495	-0.001
656.712	-11.696	28.536	-16.810	0.049	0.025	0.025	-0.255	0.000
656.775	-11.178	28.499	-17.285	0.033	0.025	0.041	-0.255	0.002
656.838	-10.624	28.414	-17.741	0.033	0.025	0.033	-0.255	-0.001
656.900	-10.113	28.323	-18.167	0.033	0.025	0.025	-0.255	-0.001
656.963	-9.546	28.183	-18.594	0.049	0.033	0.016	-0.255	-0.002
657.025	-8.992	28.012	-18.989	0.041	0.025	0.033	-1.495	-0.001
657.088	-8.365	27.793	-19.379	0.041	0.033	0.025	-0.255	-0.001
657.150	-7.641	27.464	-19.799	0.033	0.025	0.025	-1.495	-0.002
657.213	-6.813	27.038	-20.195	0.033	0.025	0.025	0.986	-0.002
657.275	-5.900	26.527	-20.597	0.049	0.033	0.025	-0.255	-0.001
657.338	-4.865	25.942	-21.035	0.041	0.033	0.025	0.986	-0.001
657.400	-3.854	25.370	-21.486	0.049	0.025	0.016	2.226	-0.003
657.463	-2.825	24.810	-21.954	0.041	0.025	0.025	0.986	-0.002
657.526	-1.887	24.298	-22.381	0.049	0.016	0.041	-1.495	-0.002
657.588	-0.998	23.842	-22.819	0.033	0.041	0.025	-0.255	-0.002
657.651	-0.195	23.440	-23.227	0.033	0.025	0.025	-0.255	0.000
657.713	0.524	23.087	-23.598	0.041	0.041	0.025	-0.255	0.002
657.776	1.199	22.758	-23.933	0.041	0.025	0.033	2.226	-0.001
657.838	1.808	22.460	-24.244	0.033	0.025	0.025	-0.255	0.002
657.901	2.381	22.155	-24.524	0.041	0.025	0.033	-0.255	0.000
657.963	2.971	21.845	-24.810	0.041	0.025	0.025	-0.255	0.004
658.026	3.549	21.516	-25.059	0.033	0.025	0.025	-0.255	0.000
658.089	4.110	21.199	-25.309	0.041	0.025	0.025	-0.255	0.002
658.151	4.694	20.858	-25.553	0.033	0.025	0.016	-0.255	0.000
658.214	5.242	20.530	-25.766	0.033	0.033	0.025	-0.255	0.002
658.276	5.808	20.164	-25.973	0.033	0.016	0.025	-1.495	0.000
658.339	6.368	19.787	-26.161	0.041	0.033	0.025	0.986	0.002
658.401	6.922	19.373	-26.308	0.041	0.025	0.025	-0.255	0.002
658.464	7.501	18.941	-26.448	0.041	0.041	0.025	-0.255	0.000
658.526	8.085	18.539	-26.636	0.041	0.033	0.033	-0.255	0.002
658.589	8.645	18.137	-26.801	0.033	0.025	0.025	0.986	-0.002
658.651	9.224	17.735	-26.959	0.041	0.025	0.016	-0.255	0.002
658.714	9.772	17.339	-27.117	0.041	0.025	0.016	-0.255	-0.001
658.777	10.301	16.938	-27.269	0.041	0.025	0.033	0.986	0.000
658.839	10.843	16.548	-27.403	0.049	0.025	0.025	-0.255	-0.001
